title,description,price,date_place
"Diese superhandliche Honda CB 750A Hornet ""Sport-Pack"" in ""GRAPHITE BLACK"" ist ab Lager Stahlmoto umgehend verfügbar. Neupreis Fr. 9170.- inkl. Sportpack (Quick Shifter, Fly Screen, Sozius Abdeckung und Alu Fussrasten) - jetzt zum Saison Start Deal für Fr. 8530.- plus Fr. 300.- Bereitstellungs-Pauschale (voller Tank, Vignette, Formalitäten) - 48 Mt. Honda Swiss Garantie.

35kW Version für Fr. 150.- Aufpreis möglich

Die Hornet 750 bringt frischen Wind in die Kompaktklasse; ein Motor mit tollem Sound und der besten Leistung in dieser Klasse, kombiniert mit einem sportlichen Fahrwerk und alles verpackt im coolen Streetfighter Look. TFT Display mit Konnektivität, ABS, 3 Fahrmodi.

*** Wir sind der grösste Yamaha, Moto Guzzi und Honda Vertreter der Ostschweiz, sowie Zontes Verkaufs- und Servicestelle. Wir sind bekannt für einen freundlichen, ehrlichen und kompetenten Umgang und es ist unser Ziel, dir den besten Service zu bieten. - Ein Besuch bei uns wird dich überzeugen - Eintausch willkommen. ***

YAMAHA - MOTO GUZZI - HONDA - ZONTES

on parle français; we speak english; parliamo italiano","Details:
- Baujahr: 2008 (1. Inverkehrssetzung: 28.05.2008)
- Kilometerstand: 61.412 km
- Zustand: Top servicegepflegt
- Besonderheiten:
- Ape Hanger für den klassischen Chopper-Look
- Auspuffanlage Dr. Jekill & Mr. Hyde für den perfekten Sound
- Praktische Satteltaschen für zusätzlichen Stauraum
- Neue Reifen in Topzustand

Diese Harley-Davidson FXSTC ist nicht nur ein Motorrad, sondern ein Lebensgefühl! Ideal für alle, die das Cruisen auf zwei Rädern lieben und Wert auf Qualität und Stil legen.

Interesse? Melde dich gerne für weitere Informationen oder eine Besichtigung!",No price found,No date & place found
Eine wunderschöne Harley-Davidson FXSTC in elegantem Schwarz,"Details:
- Baujahr: 2008 (1. Inverkehrssetzung: 28.05.2008)
- Kilometerstand: 61.412 km
- Zustand: Top servicegepflegt
- Besonderheiten:
- Ape Hanger für den klassischen Chopper-Look
- Auspuffanlage Dr. Jekill & Mr. Hyde für den perfekten Sound
- Praktische Satteltaschen für zusätzlichen Stauraum
- Neue Reifen in Topzustand

Diese Harley-Davidson FXSTC ist nicht nur ein Motorrad, sondern ein Lebensgefühl! Ideal für alle, die das Cruisen auf zwei Rädern lieben und Wert auf Qualität und Stil legen.

Interesse? Melde dich gerne für weitere Informationen oder eine Besichtigung!",No price found,No date & place found
"Details:
- Baujahr: 2008 (1. Inverkehrssetzung: 28.05.2008)
- Kilometerstand: 61.412 km
- Zustand: Top servicegepflegt
- Besonderheiten:
- Ape Hanger für den klassischen Chopper-Look
- Auspuffanlage Dr. Jekill & Mr. Hyde für den perfekten Sound
- Praktische Satteltaschen für zusätzlichen Stauraum
- Neue Reifen in Topzustand

Diese Harley-Davidson FXSTC ist nicht nur ein Motorrad, sondern ein Lebensgefühl! Ideal für alle, die das Cruisen auf zwei Rädern lieben und Wert auf Qualität und Stil legen.

Interesse? Melde dich gerne für weitere Informationen oder eine Besichtigung!","12?000 km
Preis verhandelbar
Steht zur zeit in Stans",No price found,No date & place found
KTM RC 390,"12?000 km
Preis verhandelbar
Steht zur zeit in Stans",No price found,No date & place found
"12?000 km
Preis verhandelbar
Steht zur zeit in Stans","Stupenda Triumph Street Triple 765 RS in perfette condizioni.
Mono ammortizzatore Öhlins, Quick shifter up and down
Porta targa corto light tech 
Sempre tenuta in garage 
16'600 km (tanta autostrada)
Vendo per passaggio a categoria superiore 
Pneumatici quasi nuovi 
Prezzo da concordare, (8,5k) no proposte imbarazzanti",No price found,No date & place found
Triumph Street triple 765 RS,"Stupenda Triumph Street Triple 765 RS in perfette condizioni.
Mono ammortizzatore Öhlins, Quick shifter up and down
Porta targa corto light tech 
Sempre tenuta in garage 
16'600 km (tanta autostrada)
Vendo per passaggio a categoria superiore 
Pneumatici quasi nuovi 
Prezzo da concordare, (8,5k) no proposte imbarazzanti",No price found,No date & place found
"Stupenda Triumph Street Triple 765 RS in perfette condizioni.
Mono ammortizzatore Öhlins, Quick shifter up and down
Porta targa corto light tech 
Sempre tenuta in garage 
16'600 km (tanta autostrada)
Vendo per passaggio a categoria superiore 
Pneumatici quasi nuovi 
Prezzo da concordare, (8,5k) no proposte imbarazzanti",No description found,No price found,No date & place found
SUZUKI VS 1400 GLP Intruder,Chopper Intruder Grosser Lenker und Fussrasteranlage vorverlegt schönes grosses Modell für echte Männer,No price found,No date & place found
Chopper Intruder Grosser Lenker und Fussrasteranlage vorverlegt schönes grosses Modell für echte Männer,TMF TOP Angebot inkl. Topcase Neuwertig! Preis zzgl. Ablieferungskosten,No price found,No date & place found
HONDA NSC Vision 110,TMF TOP Angebot inkl. Topcase Neuwertig! Preis zzgl. Ablieferungskosten,No price found,No date & place found
TMF TOP Angebot inkl. Topcase Neuwertig! Preis zzgl. Ablieferungskosten,Top Zustand. Frisch ab MFK und grossem Service. Gabel wurde revidiert. Reifen + Batterie sind neuwertig. Koffer inkl. wasserdichten Innentaschen ( siehe Foto) sind dabei. Wenig KM! Probefahrt selbstverständlich möglich.,No price found,No date & place found
Verkaufe eine KTM 990 SMT Preis: 4900.-CHF,Top Zustand. Frisch ab MFK und grossem Service. Gabel wurde revidiert. Reifen + Batterie sind neuwertig. Koffer inkl. wasserdichten Innentaschen ( siehe Foto) sind dabei. Wenig KM! Probefahrt selbstverständlich möglich.,No price found,No date & place found
Top Zustand. Frisch ab MFK und grossem Service. Gabel wurde revidiert. Reifen + Batterie sind neuwertig. Koffer inkl. wasserdichten Innentaschen ( siehe Foto) sind dabei. Wenig KM! Probefahrt selbstverständlich möglich.,"Schöne Kawasaki ER-5 zu verkaufen. Ideal für dich, wenn du das grosse Ticket (Kat A) machen willst. Ist neu gestellt (MFK) im Juni 24 - und seither wurde er nicht mehr benutzt. Die Pneus sind neuwertig. Motorrad ist handlich und leicht zu fahren. Die 500 ccm bzw. 37 kW geben ihm einen guten Schub. Besichtigung oder Probefahrt jederzeit möglich.",No price found,No date & place found
Kawasaki ER-5,"Schöne Kawasaki ER-5 zu verkaufen. Ideal für dich, wenn du das grosse Ticket (Kat A) machen willst. Ist neu gestellt (MFK) im Juni 24 - und seither wurde er nicht mehr benutzt. Die Pneus sind neuwertig. Motorrad ist handlich und leicht zu fahren. Die 500 ccm bzw. 37 kW geben ihm einen guten Schub. Besichtigung oder Probefahrt jederzeit möglich.",No price found,No date & place found
"Schöne Kawasaki ER-5 zu verkaufen. Ideal für dich, wenn du das grosse Ticket (Kat A) machen willst. Ist neu gestellt (MFK) im Juni 24 - und seither wurde er nicht mehr benutzt. Die Pneus sind neuwertig. Motorrad ist handlich und leicht zu fahren. Die 500 ccm bzw. 37 kW geben ihm einen guten Schub. Besichtigung oder Probefahrt jederzeit möglich.","Hallo zusammen,

ich verkaufe hiermit meine geliebte Honda CBR 600rr 2013 Jargang mit 44'xxx Kilometer. 

Sie ist in einem super Zustand und wird ab Service mit neuen Reifen verkauft. 

Zubehör: 
Leovince Auspuffanlage (mit Beiblatt) 
Schwarze CNC gefräste Kupplungs- und Bremshebel (mit Beiblatt)
Höherlegungssatz 35mm (nicht montiert) 
Umgebautes Heck

Weitere Fotos oder Videos können gerne per Privatnachricht geschickt werden.",No price found,No date & place found
Honda CBR 600rr 2013 - Gedrosselt auf 25 KW - TOP Sound,"Hallo zusammen,

ich verkaufe hiermit meine geliebte Honda CBR 600rr 2013 Jargang mit 44'xxx Kilometer. 

Sie ist in einem super Zustand und wird ab Service mit neuen Reifen verkauft. 

Zubehör: 
Leovince Auspuffanlage (mit Beiblatt) 
Schwarze CNC gefräste Kupplungs- und Bremshebel (mit Beiblatt)
Höherlegungssatz 35mm (nicht montiert) 
Umgebautes Heck

Weitere Fotos oder Videos können gerne per Privatnachricht geschickt werden.",No price found,No date & place found
"Hallo zusammen,

ich verkaufe hiermit meine geliebte Honda CBR 600rr 2013 Jargang mit 44'xxx Kilometer. 

Sie ist in einem super Zustand und wird ab Service mit neuen Reifen verkauft. 

Zubehör: 
Leovince Auspuffanlage (mit Beiblatt) 
Schwarze CNC gefräste Kupplungs- und Bremshebel (mit Beiblatt)
Höherlegungssatz 35mm (nicht montiert) 
Umgebautes Heck

Weitere Fotos oder Videos können gerne per Privatnachricht geschickt werden.","Elektro Roller

-2000w 45km/h schnell
-50 Kilometer weit weg mit einer Ladung
-Mit links rechts Blinker
Hupe
-Unter dem Sitz Gebäck
-Bis zu 2 Person fahrbar
- Garantie noch ein und halb Jahre 
- Ladegerät dabei
- Rückwärts gang
- standhaltung und seitenhalterung

Fährt Einwand frei und und ist gut beweglich",No price found,No date & place found
ELEKTRO ROLLER 2000W 45 Km/h,"Elektro Roller

-2000w 45km/h schnell
-50 Kilometer weit weg mit einer Ladung
-Mit links rechts Blinker
Hupe
-Unter dem Sitz Gebäck
-Bis zu 2 Person fahrbar
- Garantie noch ein und halb Jahre 
- Ladegerät dabei
- Rückwärts gang
- standhaltung und seitenhalterung

Fährt Einwand frei und und ist gut beweglich",No price found,No date & place found
"Elektro Roller

-2000w 45km/h schnell
-50 Kilometer weit weg mit einer Ladung
-Mit links rechts Blinker
Hupe
-Unter dem Sitz Gebäck
-Bis zu 2 Person fahrbar
- Garantie noch ein und halb Jahre 
- Ladegerät dabei
- Rückwärts gang
- standhaltung und seitenhalterung

Fährt Einwand frei und und ist gut beweglich","Vendo mancato uso, Malaguti praticamente nuova.",No price found,No date & place found
Vendo XSM125,"Vendo mancato uso, Malaguti praticamente nuova.",No price found,No date & place found
"Vendo mancato uso, Malaguti praticamente nuova.","sehr schöne KTM 690 Supermoto
KM 5088
Service gepflegt bei KTM Händler
LeoVince Komplettanlage ( Original auch vorhanden )
Kurzes Heck siehe Bild ( Original auch vorhanden )
Powerpartsattel ( Original vorhanden )
Lenkerspiegle ( Original vorhanden )
Folierung siehe Bild
Motorrad ist unfall und sturzfrei
alle Papiere auf Nachfrage vorhanden ( FZ Ausweis und Auspuffbestätigung )",No price found,No date & place found
zu verkaufen KTM 690 SMC R,"sehr schöne KTM 690 Supermoto
KM 5088
Service gepflegt bei KTM Händler
LeoVince Komplettanlage ( Original auch vorhanden )
Kurzes Heck siehe Bild ( Original auch vorhanden )
Powerpartsattel ( Original vorhanden )
Lenkerspiegle ( Original vorhanden )
Folierung siehe Bild
Motorrad ist unfall und sturzfrei
alle Papiere auf Nachfrage vorhanden ( FZ Ausweis und Auspuffbestätigung )",No price found,No date & place found
"sehr schöne KTM 690 Supermoto
KM 5088
Service gepflegt bei KTM Händler
LeoVince Komplettanlage ( Original auch vorhanden )
Kurzes Heck siehe Bild ( Original auch vorhanden )
Powerpartsattel ( Original vorhanden )
Lenkerspiegle ( Original vorhanden )
Folierung siehe Bild
Motorrad ist unfall und sturzfrei
alle Papiere auf Nachfrage vorhanden ( FZ Ausweis und Auspuffbestätigung )","Sie bietet ein hervorragendes Fahrverhalten und eignet sich perfekt für lernende Töfffahrer.
Ein spezieller Auspuff ist vorhanden, und der originale Auspuff ist ebenfalls dabei.
Die Batterie wurde im Februar 2024 gewechselt.
Des Weiteren wurden die Bremsscheiben ersetzt (vor rund 7000 km)
Das Motorrad wird wegen Nichtgebrauchs verkauft
Eine Probefahrt ist natürlich möglich.
Beim Preis gibt es noch wenig Spielraum - obwohl wir den angegebenen fair finden
Wenn gewünscht, kann auch noch ein sehr selten gebrauchter Helm/Bekleidung sowie Motorradzubehör zu einem sehr fairen Preis dazu gekauft werden",No price found,No date & place found
Gepflegte BMW F800R (leicht getunt),"Sie bietet ein hervorragendes Fahrverhalten und eignet sich perfekt für lernende Töfffahrer.
Ein spezieller Auspuff ist vorhanden, und der originale Auspuff ist ebenfalls dabei.
Die Batterie wurde im Februar 2024 gewechselt.
Des Weiteren wurden die Bremsscheiben ersetzt (vor rund 7000 km)
Das Motorrad wird wegen Nichtgebrauchs verkauft
Eine Probefahrt ist natürlich möglich.
Beim Preis gibt es noch wenig Spielraum - obwohl wir den angegebenen fair finden
Wenn gewünscht, kann auch noch ein sehr selten gebrauchter Helm/Bekleidung sowie Motorradzubehör zu einem sehr fairen Preis dazu gekauft werden",No price found,No date & place found
"Sie bietet ein hervorragendes Fahrverhalten und eignet sich perfekt für lernende Töfffahrer.
Ein spezieller Auspuff ist vorhanden, und der originale Auspuff ist ebenfalls dabei.
Die Batterie wurde im Februar 2024 gewechselt.
Des Weiteren wurden die Bremsscheiben ersetzt (vor rund 7000 km)
Das Motorrad wird wegen Nichtgebrauchs verkauft
Eine Probefahrt ist natürlich möglich.
Beim Preis gibt es noch wenig Spielraum - obwohl wir den angegebenen fair finden
Wenn gewünscht, kann auch noch ein sehr selten gebrauchter Helm/Bekleidung sowie Motorradzubehör zu einem sehr fairen Preis dazu gekauft werden","Die Vespa weist dem alter entsprechende Gebrauchspuren auf. Sevice wurde im Herbst 2024 absolviert mit neue Reifen und neue Batterie. Die Vespa Startet leider nicht, da der Vergaser ersetzt werden muss. Ansonsten Technisch im einwandfreiem Zustand. 
Km-stand: 9800 km.
Die Vespa ist nicht eingelöst.",No price found,No date & place found
Piaggio Vespa LXS 125,"Die Vespa weist dem alter entsprechende Gebrauchspuren auf. Sevice wurde im Herbst 2024 absolviert mit neue Reifen und neue Batterie. Die Vespa Startet leider nicht, da der Vergaser ersetzt werden muss. Ansonsten Technisch im einwandfreiem Zustand. 
Km-stand: 9800 km.
Die Vespa ist nicht eingelöst.",No price found,No date & place found
"Die Vespa weist dem alter entsprechende Gebrauchspuren auf. Sevice wurde im Herbst 2024 absolviert mit neue Reifen und neue Batterie. Die Vespa Startet leider nicht, da der Vergaser ersetzt werden muss. Ansonsten Technisch im einwandfreiem Zustand. 
Km-stand: 9800 km.
Die Vespa ist nicht eingelöst.","Preis verhandelbar!

Roller Yamaha Cygnus X XC125

Wird verkauft da Roller nicht mehr gebraucht wird.
Roller wurde verwendet um zur Arbeit zu fahren.

Hat für sein Alter einen sehr guten Zustand. War immer ein treuer Begleiter auf den man sich verlassen kann. Rolle wurde immer gedeckt (Garage/Abdeckung) geparkt.

Daher in einem sehr gepflegten und sauberen Zustand.

inkl. Abdeckhaube

Letzte mfk 2021

Fragen werden gerne beantwortet.

Für eine Besichtigung melden Sie sich bei mir.",No price found,No date & place found
Roller Yamaha Cygnus X XC125,"Preis verhandelbar!

Roller Yamaha Cygnus X XC125

Wird verkauft da Roller nicht mehr gebraucht wird.
Roller wurde verwendet um zur Arbeit zu fahren.

Hat für sein Alter einen sehr guten Zustand. War immer ein treuer Begleiter auf den man sich verlassen kann. Rolle wurde immer gedeckt (Garage/Abdeckung) geparkt.

Daher in einem sehr gepflegten und sauberen Zustand.

inkl. Abdeckhaube

Letzte mfk 2021

Fragen werden gerne beantwortet.

Für eine Besichtigung melden Sie sich bei mir.",No price found,No date & place found
"Preis verhandelbar!

Roller Yamaha Cygnus X XC125

Wird verkauft da Roller nicht mehr gebraucht wird.
Roller wurde verwendet um zur Arbeit zu fahren.

Hat für sein Alter einen sehr guten Zustand. War immer ein treuer Begleiter auf den man sich verlassen kann. Rolle wurde immer gedeckt (Garage/Abdeckung) geparkt.

Daher in einem sehr gepflegten und sauberen Zustand.

inkl. Abdeckhaube

Letzte mfk 2021

Fragen werden gerne beantwortet.

Für eine Besichtigung melden Sie sich bei mir.","Marke & Modell: Honda CB500FA
Jahrgang: 2020
Kilometerstand: ca. 20'234 km
Leistung: 35 kW (A & A2-tauglich)
Hubraum: 471 cm³
Farbe: Weiss / Blau
Zustand: Guter Zustand, gepflegt, fahrbereit, regelmässig gewartet (im Servicebuch dokumentiert). Zwei Kratzer nur an Plastik, nicht an Metal.

Verkaufe meine Honda CB500FA aus dem Jahr 2020. Das Motorrad ist ideal für Einsteiger und erfahrene Fahrer, da es A und A2-tauglich ist und eine ausgewogene Mischung aus Leistung und Handling bietet. Die Maschine ist in einem Guten Zustand und wurde stets sorgfältig gefahren und gewartet. Der Zentralständer und Sturzbügel wurden nachgerüstet.

Bei Fragen gerne melden!

Preis: ca. CHF 5'500.- (Verhandelbar)
Neupreis: ca. CHF 7'500.-",No price found,No date & place found
"Honda CB500FA (2020) - Top Zustand, Fahrbereit!","Marke & Modell: Honda CB500FA
Jahrgang: 2020
Kilometerstand: ca. 20'234 km
Leistung: 35 kW (A & A2-tauglich)
Hubraum: 471 cm³
Farbe: Weiss / Blau
Zustand: Guter Zustand, gepflegt, fahrbereit, regelmässig gewartet (im Servicebuch dokumentiert). Zwei Kratzer nur an Plastik, nicht an Metal.

Verkaufe meine Honda CB500FA aus dem Jahr 2020. Das Motorrad ist ideal für Einsteiger und erfahrene Fahrer, da es A und A2-tauglich ist und eine ausgewogene Mischung aus Leistung und Handling bietet. Die Maschine ist in einem Guten Zustand und wurde stets sorgfältig gefahren und gewartet. Der Zentralständer und Sturzbügel wurden nachgerüstet.

Bei Fragen gerne melden!

Preis: ca. CHF 5'500.- (Verhandelbar)
Neupreis: ca. CHF 7'500.-",No price found,No date & place found
"Marke & Modell: Honda CB500FA
Jahrgang: 2020
Kilometerstand: ca. 20'234 km
Leistung: 35 kW (A & A2-tauglich)
Hubraum: 471 cm³
Farbe: Weiss / Blau
Zustand: Guter Zustand, gepflegt, fahrbereit, regelmässig gewartet (im Servicebuch dokumentiert). Zwei Kratzer nur an Plastik, nicht an Metal.

Verkaufe meine Honda CB500FA aus dem Jahr 2020. Das Motorrad ist ideal für Einsteiger und erfahrene Fahrer, da es A und A2-tauglich ist und eine ausgewogene Mischung aus Leistung und Handling bietet. Die Maschine ist in einem Guten Zustand und wurde stets sorgfältig gefahren und gewartet. Der Zentralständer und Sturzbügel wurden nachgerüstet.

Bei Fragen gerne melden!

Preis: ca. CHF 5'500.- (Verhandelbar)
Neupreis: ca. CHF 7'500.-","Verkaufe schöne BMW R 1250 GS in der HP-Version. 11'900km. Ausgestattet mit diversen Paketen (ESA, Griffheizung, Berganfahrhilfe, Schaltassistent, Keyless go, etc.). 1. Inverkehrsetzung 18.02.2020. Extras: Sturzbügel, Topcase, vergrösserte Handschützer, kleiner Motorschutz vorne. Reifen vorne und hinten rund 90%. Kann in Unterägeri besichtigt und Probe gefahren werden.",No price found,No date & place found
BMW R 1250 GS HP_Version,"Verkaufe schöne BMW R 1250 GS in der HP-Version. 11'900km. Ausgestattet mit diversen Paketen (ESA, Griffheizung, Berganfahrhilfe, Schaltassistent, Keyless go, etc.). 1. Inverkehrsetzung 18.02.2020. Extras: Sturzbügel, Topcase, vergrösserte Handschützer, kleiner Motorschutz vorne. Reifen vorne und hinten rund 90%. Kann in Unterägeri besichtigt und Probe gefahren werden.",No price found,No date & place found
"Verkaufe schöne BMW R 1250 GS in der HP-Version. 11'900km. Ausgestattet mit diversen Paketen (ESA, Griffheizung, Berganfahrhilfe, Schaltassistent, Keyless go, etc.). 1. Inverkehrsetzung 18.02.2020. Extras: Sturzbügel, Topcase, vergrösserte Handschützer, kleiner Motorschutz vorne. Reifen vorne und hinten rund 90%. Kann in Unterägeri besichtigt und Probe gefahren werden.",Vendo per mancanza di tempo utilizzo. usato pochissimo  come nuovo.,No price found,No date & place found
HARLEY - DAVIDSON  FLSTC  103 ABS,Vendo per mancanza di tempo utilizzo. usato pochissimo  come nuovo.,No price found,No date & place found
Vendo per mancanza di tempo utilizzo. usato pochissimo  come nuovo.,"Sehr gepflegtes Motorrad, nach dem grossen Service nur einmal gefahren

Kann in Bern angeschaut und gefahren werden",No price found,No date & place found
Yamaha Motorrad XV 1100,"Sehr gepflegtes Motorrad, nach dem grossen Service nur einmal gefahren

Kann in Bern angeschaut und gefahren werden",No price found,No date & place found
"Sehr gepflegtes Motorrad, nach dem grossen Service nur einmal gefahren

Kann in Bern angeschaut und gefahren werden","Aprilia Europa 125 Neuve. Jamais immatriculé. La moto n’est pas immatriculable en suisse. La moto provient d’une collection privé. Pour la garder dans un état impeccable, la moto est régulièrement démarré. Échappement Arrow neuf. L’échappement d’origine neuf est livré avec, ainsi qu’un carénage moteur neuf. La moto est vendu avec le certificat de l’usine Aprilia.

Aprilia Europa 125 New. Never registered. The bike is not registered in Switzerland. The bike comes from a private collection. To keep it in perfect condition, the bike is regularly started. New Arrow exhaust system. The original new exhaust system is included, as well as a new engine fairing. The bike is sold with the Aprilia factory certificate of conformity",No price found,No date & place found
APRILIA 125 Europa,"Aprilia Europa 125 Neuve. Jamais immatriculé. La moto n’est pas immatriculable en suisse. La moto provient d’une collection privé. Pour la garder dans un état impeccable, la moto est régulièrement démarré. Échappement Arrow neuf. L’échappement d’origine neuf est livré avec, ainsi qu’un carénage moteur neuf. La moto est vendu avec le certificat de l’usine Aprilia.

Aprilia Europa 125 New. Never registered. The bike is not registered in Switzerland. The bike comes from a private collection. To keep it in perfect condition, the bike is regularly started. New Arrow exhaust system. The original new exhaust system is included, as well as a new engine fairing. The bike is sold with the Aprilia factory certificate of conformity",No price found,No date & place found
"Aprilia Europa 125 Neuve. Jamais immatriculé. La moto n’est pas immatriculable en suisse. La moto provient d’une collection privé. Pour la garder dans un état impeccable, la moto est régulièrement démarré. Échappement Arrow neuf. L’échappement d’origine neuf est livré avec, ainsi qu’un carénage moteur neuf. La moto est vendu avec le certificat de l’usine Aprilia.

Aprilia Europa 125 New. Never registered. The bike is not registered in Switzerland. The bike comes from a private collection. To keep it in perfect condition, the bike is regularly started. New Arrow exhaust system. The original new exhaust system is included, as well as a new engine fairing. The bike is sold with the Aprilia factory certificate of conformity","Yamaha XMAX Tech Max 125 2024 Top Zustand, jedoch kaum gefahren!

Zum Verkauf steht ein Yamaha XMAX Tech Max 125 2024 in gutem Zustand, mit nur 3.021 km Laufleistung! Das Fahrzeug wurde äußerst pfleglich behandelt und ist Unfallfrei.

Details:

- Modell: Yamaha XMAX Tech Max 125 2024
- Kilometerstand: 3.021 km
- Zustand: Guter Zustand
- Kaufpreis: 6.600 CHF
- Garantie: Ja, noch vorhanden
- Unterlagen: Alle Dokumente vollständig

Dieser Premium-Scooter überzeugt mit einem starken Motor, sportlichem Design und modernster Ausstattung. Ideal für Stadt und Überlandfahrten ? ein perfekter Begleiter für alle, die Wert auf Komfort, Dynamik und Stil legen!

PREIS NICHT VERHANDELBAR!!!

Bei Interesse, Probefahrt, oder für mehr Bilder einfach melden!",No price found,No date & place found
Yamaha Xmax Tech Max 125 2024,"Yamaha XMAX Tech Max 125 2024 Top Zustand, jedoch kaum gefahren!

Zum Verkauf steht ein Yamaha XMAX Tech Max 125 2024 in gutem Zustand, mit nur 3.021 km Laufleistung! Das Fahrzeug wurde äußerst pfleglich behandelt und ist Unfallfrei.

Details:

- Modell: Yamaha XMAX Tech Max 125 2024
- Kilometerstand: 3.021 km
- Zustand: Guter Zustand
- Kaufpreis: 6.600 CHF
- Garantie: Ja, noch vorhanden
- Unterlagen: Alle Dokumente vollständig

Dieser Premium-Scooter überzeugt mit einem starken Motor, sportlichem Design und modernster Ausstattung. Ideal für Stadt und Überlandfahrten ? ein perfekter Begleiter für alle, die Wert auf Komfort, Dynamik und Stil legen!

PREIS NICHT VERHANDELBAR!!!

Bei Interesse, Probefahrt, oder für mehr Bilder einfach melden!",No price found,No date & place found
"Yamaha XMAX Tech Max 125 2024 Top Zustand, jedoch kaum gefahren!

Zum Verkauf steht ein Yamaha XMAX Tech Max 125 2024 in gutem Zustand, mit nur 3.021 km Laufleistung! Das Fahrzeug wurde äußerst pfleglich behandelt und ist Unfallfrei.

Details:

- Modell: Yamaha XMAX Tech Max 125 2024
- Kilometerstand: 3.021 km
- Zustand: Guter Zustand
- Kaufpreis: 6.600 CHF
- Garantie: Ja, noch vorhanden
- Unterlagen: Alle Dokumente vollständig

Dieser Premium-Scooter überzeugt mit einem starken Motor, sportlichem Design und modernster Ausstattung. Ideal für Stadt und Überlandfahrten ? ein perfekter Begleiter für alle, die Wert auf Komfort, Dynamik und Stil legen!

PREIS NICHT VERHANDELBAR!!!

Bei Interesse, Probefahrt, oder für mehr Bilder einfach melden!","Ich verkaufe hier mein Kawasaki VN1500. Zuverlässiges Motorrad in gutem Zustand.
Gabel vorne ist verlängert und eingetragen. Aufsteigen und losfahren.
Service wurde frisch durchgeführt:
- Ölwechsel + Filter
- Kühlwasser wurde ersetzt und Kühler gespült
- neue Zündkerzen
- neue Reifen
- neue Batterie

Zusätzlich dazu habe ich noch ein Akkuladegerät, zwei Satteltaschen und eine Sportauspuffanlage mit welcher er einen etwas lauteren und tiefen Sound hat.

Bei Interesse und Probefahrt bitte Voranmelden.
Motorrad ist momentan eingelöst.",No price found,No date & place found
Kawasaki VN1500 ab Service und MFK,"Ich verkaufe hier mein Kawasaki VN1500. Zuverlässiges Motorrad in gutem Zustand.
Gabel vorne ist verlängert und eingetragen. Aufsteigen und losfahren.
Service wurde frisch durchgeführt:
- Ölwechsel + Filter
- Kühlwasser wurde ersetzt und Kühler gespült
- neue Zündkerzen
- neue Reifen
- neue Batterie

Zusätzlich dazu habe ich noch ein Akkuladegerät, zwei Satteltaschen und eine Sportauspuffanlage mit welcher er einen etwas lauteren und tiefen Sound hat.

Bei Interesse und Probefahrt bitte Voranmelden.
Motorrad ist momentan eingelöst.",No price found,No date & place found
"Ich verkaufe hier mein Kawasaki VN1500. Zuverlässiges Motorrad in gutem Zustand.
Gabel vorne ist verlängert und eingetragen. Aufsteigen und losfahren.
Service wurde frisch durchgeführt:
- Ölwechsel + Filter
- Kühlwasser wurde ersetzt und Kühler gespült
- neue Zündkerzen
- neue Reifen
- neue Batterie

Zusätzlich dazu habe ich noch ein Akkuladegerät, zwei Satteltaschen und eine Sportauspuffanlage mit welcher er einen etwas lauteren und tiefen Sound hat.

Bei Interesse und Probefahrt bitte Voranmelden.
Motorrad ist momentan eingelöst.","Benelli Leoncino 500 zu verkaufen. Aus erster Hand. 5700 Km. Service stets bei Benelli Vertretung absolviert.
Mit Ersatzschlüssel. 
Grund: Zeitmangel. 
Das Motorrad weist nur kleine leichte Gebrauchsspuren. Esthetisch wie Technisch im perfektem Zustand. 
35 Kw.
Das Motorrad ist nicht eingelöst.",No price found,No date & place found
Benelli Leoncino 500,"Benelli Leoncino 500 zu verkaufen. Aus erster Hand. 5700 Km. Service stets bei Benelli Vertretung absolviert.
Mit Ersatzschlüssel. 
Grund: Zeitmangel. 
Das Motorrad weist nur kleine leichte Gebrauchsspuren. Esthetisch wie Technisch im perfektem Zustand. 
35 Kw.
Das Motorrad ist nicht eingelöst.",No price found,No date & place found
"Benelli Leoncino 500 zu verkaufen. Aus erster Hand. 5700 Km. Service stets bei Benelli Vertretung absolviert.
Mit Ersatzschlüssel. 
Grund: Zeitmangel. 
Das Motorrad weist nur kleine leichte Gebrauchsspuren. Esthetisch wie Technisch im perfektem Zustand. 
35 Kw.
Das Motorrad ist nicht eingelöst.","Yamaha MT 07 ABS zu verkaufen
Jahrgang 2017 , erst 18000 km
ab Service 
Fahrzeug wird frisch vorgeführt (MFK)
Leistung 55 kW kann auf 35kW umgebaut werden. 
Naked Bike für Kategorie A / A-
Fahrzeug wird im Kundenauftrag verkauft
Motorrad kann gerne besichtigt und probegefahren werden:

Sieber Motos GmbH
Glärnischstrasse 38
9500 Wil
079 715 16 92",No price found,No date & place found
YAMAHA MT-07 ABS,"Yamaha MT 07 ABS zu verkaufen
Jahrgang 2017 , erst 18000 km
ab Service 
Fahrzeug wird frisch vorgeführt (MFK)
Leistung 55 kW kann auf 35kW umgebaut werden. 
Naked Bike für Kategorie A / A-
Fahrzeug wird im Kundenauftrag verkauft
Motorrad kann gerne besichtigt und probegefahren werden:

Sieber Motos GmbH
Glärnischstrasse 38
9500 Wil
079 715 16 92",No price found,No date & place found
